,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
2513,4,True,"07 18, 2017",A23H50RT6SLXY9,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Edle Liljeblad,"Fits good, very lightweight.",Four Stars,1500336000,,
169,3,True,"04 9, 2018",A1CIQ2ULKB933A,B001IKJOLW,"{'Size:': ' 7 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Pablo Mateo,Nice,Three Stars,1523232000,,
2919,3,True,"05 25, 2017",A3J4XAGMLTHFHZ,B014IBJKNO,"{'Size:': ' 10 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Susan,Ugh... way to large - is this for a man?,Nope,1495670400,,
299,5,True,"06 20, 2017",A2PJ5F6BY1TZNK,B001IKJOLW,"{'Size:': ' 9 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Jennifer,"I love these shoes so much that  I reordered another pair online. It's hard to find shoes that fit my really wide feet! The heel back is my favorite part on them, they're thin and feel like another layer of skin, not bulky or tight at all.  I walked all over Europe in these!",I love these shoes so much that I reordered another pair ...,1497916800,,
1237,5,True,"03 13, 2016",ATS6HOUGOVX0D,B009MA34NY,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,"Tried them on in a store before buying online so I knew they'd fit good. Overall I was looking for a durable cross training shoe that would hold up to my rigorous training and these have been great so far. They are really light and comfortable. Most importantly for me they have grips on the bottoms so my feet don't slide out from under me while doing planks, push-ups, etc. Highly satisfied with this purchase.",Exactly What I Was Looking For,1457827200,22.0,
1971,5,True,"03 20, 2016",A3ONF0JD2UBP54,B005AGO4LU,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Bright Mango/Crimson/White/Blue'}",Denise L Woodruff,Put them on and walked 3 hours with no problem! Love them! So light feeling,Love them! So light feeling,1458432000,,
2031,5,True,"01 18, 2018",A36T5MSMYI9F3C,B005AGO4LU,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Lee Berrey,Wife loves them!,Five Stars,1516233600,,
741,4,True,"02 21, 2017",A2A1WECA7Y5UPN,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/Hyper Violet/Total Crimson/White'}",Derek,normally Nike fits small so we go up a half size. These actually fit to my wife's appropriate size. So be ware when you order.,Fit to actual size.,1487635200,,
867,5,True,"04 23, 2016",AT5OQFDS6PEE1,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",H. Heckstall,The sneakers are very comfortable and fit to size.,Five Stars,1461369600,,
88,1,True,"03 12, 2018",A3QY3THQ42WSCQ,B000YFSR5G,"{'Size:': ' X-Large', 'Color:': ' Charcoal Heather'}",Amazon Customer,Waaaay too BIG,One Star,1520812800,,
1469,5,True,"02 12, 2017",A2DDYH2QTGQ6FZ,B009MA34NY,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",gmathil,Good fit and comfy.  Not so cushiony so definetly better for training and not for running or aerobics. Bought size 8 which is my usual size.,Good choice for training shoe,1486857600,,
2530,5,True,"06 20, 2017",A3B23RZXRXYT9Q,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Babsly ,Love these sneakers. Light weight and comfortable even without socks.,"Comfortable, light weight, nice.",1497916800,,
1305,5,True,"12 4, 2017",A1DX2WRQ2ZHAEK,B009MA34NY,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Amazon Customer,c,Five Stars,1512345600,,
1346,5,True,"09 5, 2017",A2T8BWOO7BFBWY,B009MA34NY,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",vera alster,Fit true to size,Five Stars,1504569600,,
3059,5,True,"09 23, 2016",AZ3KLARHNWMNZ,B014IBJKNO,"{'Size:': ' 7 M US', 'Color:': ' Grey'}",PomeLo,fits perfect,Five Stars,1474588800,,
693,5,True,"04 28, 2017",AASAT3YLO3WTB,B0058YEJ5K,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Rerch,good quality,Five Stars,1493337600,,
2485,5,True,"09 16, 2017",AGVYFU0PR5IWV,B010RRWKT4,"{'Size:': ' 7.5 M US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Amazon Customer,"On time, nice sneakers. Fit as expected.",nice sneakers. Fit as expected,1505520000,,
1003,5,True,"07 18, 2017",AN5PL4KUZS35E,B0014F7B98,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Dilly Anderson,,Five Stars,1500336000,,
730,5,True,"03 15, 2017",A2NBGWZH3VC2EW,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",Kathy,Love these! Super light and comfortable!,Five Stars,1489536000,,
329,5,True,"05 1, 2017",A3D71DQPAAI6O4,B001IKJOLW,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}",Deanna S. Beres,"I love these and have them in a light blue too. Very light weight, airy, and comfortable.",Five Stars,1493596800,,
516,5,True,"03 31, 2016",A2TRI54C8EMCX,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Andrea Seo B.,"Love it!! Super comfortable and nice!! Got more than I expected, super flexible great for training. Definetly recommend it.",Love it!! Definetly recommend it,1459382400,,
841,5,True,"07 13, 2016",A2GXUQFUWMZ2FH,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",carlcalico,Love these shoes. My feet have been weird since I was pregnant and my old shoes were uncomfortable. These are very comfy and help me get active. They are also stylish and go with anything.,Love Love Love,1468368000,,
245,5,True,"10 13, 2017",A34LYR4FWZ77CA,B001IKJOLW,"{'Size:': ' 8 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Amazon Customer,These shoes are awesome!!,Five Stars,1507852800,,
871,4,True,"03 16, 2016",A3P1MRTMU7EH0D,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amy S.,"The shoes fit well in the arch area. They are a little wider in the toe area of the shoe, you feel like you have a lot of room. This does not make the shoe uncomfortable, just had to get used to it. Love the shoe.",you feel like you have a lot of room,1458086400,,
1603,5,True,"03 18, 2016",A3R09ZAUTB2PUU,B0092UF54A,"{'Size:': ' 10.5 D(M) US', 'Color:': ' Cool Grey/Team Orange/White/Platinum'}",ely concepcion,excelente,Five Stars,1458259200,,
863,5,True,"05 8, 2016",AJDH2WVLX79KA,B0058YEJ5K,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",brookelynne,Love this shoes so comfy and great very everyday use. Runs big,Fits wonderful,1462665600,,
875,5,True,"05 5, 2018",A2N97FVE233YZ4,B0014F7B98,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Green Glow/Seaweed - Hasta - White'}",GadgetDiva,Really great for walking I'm very glad I got these and the color is fun,Five Stars,1525478400,,
244,3,True,"10 18, 2017",AKG96VVJ8XANP,B001IKJOLW,"{'Size:': ' 9 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Sonia Dietrich,I always wear a womans 9 in Nikes but these are bigger than usual. The right one almost slips off my foot a bit.  They are really light and not as sturdy as what I was looking for but over all not bad.,They are really light and not as sturdy as what I was looking for but over all ...,1508284800,,
2577,4,True,"04 10, 2017",A2IFCGU2IQ6KAV,B010RRWKT4,"{'Size:': ' 11 M US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",JCSurf,"The shoes are true to size. I am used to wearing running shoes so these have been an adjustment. Overall, the shoe is nice and provides well for my HIIT and Grit classes I take.",the shoe is nice and provides well for my HIIT and Grit classes ...,1491782400,,
2606,4,True,"02 24, 2017",A3F5015D4BBJM9,B010RRWKT4,"{'Size:': ' 7 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Hedy,Cute and comfy. Sleek design. My only complaint is the fly wire loosens up and my shoe sometimes slips off my heels during heavy sled runs. I have two pairs of this style.,My second favorite.,1487894400,,
1033,3,True,"05 25, 2017",A3J4XAGMLTHFHZ,B0014F7B98,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Susan,Ugh... way to large - is this for a man?,Nope,1495670400,,
990,5,True,"08 15, 2017",A39U1R8S96YIR4,B0014F7B98,"{'Size:': ' X-Large', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Amazon Customer,Excellent ...!!!,Five Stars,1502755200,,
2119,3,False,"07 1, 2017",AE6W48FPMKO4L,B005AGO4LU,"{'Size:': ' 6 B(M) US', 'Color:': ' Black'}",PineTree,"Good indoor training shoes for running on treadmill, doing lunges and regular exercises at the gym. These are very flexible, light weight and comfortable. Grip is okay - sticky rubber is used only at the edges of heel and toe areas so I slipped a little when I worked on cable machines, resistance band, etc. on un-carpeted floor.  I would emphasize that if you do lifting as a part of your everyday routine workout I would not recommend them because mine (cushion) lasted only for six months and this is the reason I gave three stars. Other than that, I liked them!",Good indoor training shoes,1498867200,,
2414,5,True,"03 19, 2018",A2QPBIA0HKEL96,B010RRWKT4,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",kristin,Love the color!,Five Stars,1521417600,,
36,3,True,"03 24, 2017",A1G0HYMR02WM2W,B000YFSR5G,"{'Size:': ' XX-Large', 'Color:': ' Deep Royal'}",Cici Ciconia,Average product.  As described.,Three Stars,1490313600,,
1807,5,True,"04 2, 2017",A1L7TD1CZQDK6R,B0092UF54A,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",corinnehoffman,Great fit so comfortable love them!!!!!,Five Stars,1491091200,,
235,4,True,"11 3, 2017",AHFAVT1MUB29W,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Diego,Shoe was somewhat large,Size problem,1509667200,,
1060,5,True,"04 14, 2017",AFD4WKNPLPS3I,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Love these shoes for circuit training.,Five Stars,1492128000,,
2831,1,True,"11 19, 2017",A1BN6I0B2OF7WB,B014IBJKNO,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",goldenhikergirl,I usually wear a size 8 and they fit fine. These are way too narrow. Thought they might stretch out but they didnt. Had to give away.,TOO NARROW!,1511049600,,
2863,5,True,"09 7, 2017",ABONZZSS8YG3K,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Delores Williams,These shoes fit like a glove! Light but very supportive! I have worn them several times and feel very light on my feet.,These shoes fit like a glove,1504742400,,
1567,5,True,"06 28, 2016",A3LJ4LLR2UX4CB,B009MA34NY,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",C.L.,"I am so happy with this purchase. I feel like I'm barely wearing a sneaker when working out. Another plus is that when I take off my sneaker, my sock is barely sweaty! I have never had that experience with a shoe. The shoe is also very attractive and flattering and looks nice on my feet.",I am so happy with this purchase,1467072000,7.0,
499,5,True,"05 9, 2016",A1SC6HVU28ND3D,B001IKJOLW,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Sarah,Very comfortable and looks great!,Five Stars,1462752000,,
763,5,True,"01 12, 2017",A34NDY5V71MVJ6,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/Green Glow-blue Glow-white'}",Bpiq,"I love these!  I ordered an 8.5 which is my normal shoe size and they fit great.  I used them for my strength training class and they performed well, and they are sooooo pretty!  Comfortable, low profile and stylish!",LOVE!,1484179200,,
575,5,True,"01 7, 2018",A1FQAVH5JBSV6A,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Renata,I Love it. It is very light and the color is great.,Five Stars,1515283200,,
2894,3,True,"07 15, 2017",A184AKBVD3WI86,B014IBJKNO,"{'Size:': ' 8.5 M US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Elke,Very low cut heel so if you training and pushing sleds - I ran right out of shoes! Although the traction on toe and heel are great,Low cut heels,1500076800,,
1554,5,True,"08 15, 2016",A3R2PQ01UGPDOX,B009MA34NY,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Michelle,"Love these! I have 3 pairs...they're so comfortable - I'm on my feet all day & my feet actually don't hurt at the end of the day when I wear these :)
I've learned to get these 1/2 size smaller....I'm normally a size 7 and the 6 1/2 fit perfectly",Soooo comfortable.....,1471219200,,
38,5,True,"03 11, 2017",A2BFZUQ2XV535H,B000YFSR5G,"{'Size:': ' Large', 'Color:': ' Charcoal Heather'}",Amazon Customer,comfy fit,Five Stars,1489190400,,
3,5,True,"09 4, 2015",ALJ66O1Y6SLHA,B000K2PJ4K,"{'Size:': ' Big Boys', 'Color:': ' Blue (37867638-99) / Yellow'}",Tonya B.,Great product and price!,Five Stars,1441324800,,
2643,5,True,"12 28, 2016",A29KOO6WMPLGOQ,B010RRWKT4,"{'Size:': ' 8 M US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Perfect!,Just what I wanted!,1482883200,,
1272,5,True,"03 13, 2018",A2P6I9PGAVEW6E,B009MA34NY,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",kathleen Malcomb,"The shoes fit perfectly and came within the time frame i was given.  Very comfortable, which is needed since my job requires a lot if standing abd walking throughout the day.",Great shoe!,1520899200,,
2204,5,True,"02 21, 2017",A3PRZ9ESGB2KPU,B005AGO4LU,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",kwa,love these shoes. use them to workout inside and to work,Five Stars,1487635200,,
1038,4,True,"05 18, 2017",A10WPKF2VH1JWY,B0014F7B98,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. Mitchell,Wife happy with fit.,HIIT shoes,1495065600,,
2639,5,True,"01 1, 2017",A1LLX8PMQSAUHT,B010RRWKT4,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",teco,"fits perfect, my daughter loves them",Five Stars,1483228800,,
215,2,True,"12 17, 2017",A1UVWOQTPDSYGY,B001IKJOLW,"{'Size:': ' 11 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Heather,"I **loved** these shoes when I got them. I've noticed that the foam inside tends to compress during a workout, though. I'll lace them tightly enough that they're nearly cutting off my circulation. 20 minutes later, I'm sliding out of them while doing sled pushes.",Foam compresses,1513468800,,
2878,5,True,"08 12, 2017",A3LGYYLGO2KJOE,B014IBJKNO,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Bree,"Love these shoes. I've been buying Nikes for years now. I bought this pair for work and everyday wear and another pair for working out and active wear. They also last a long time in my opinion, especially if you take care of them.",Classically comfortable and durable,1502496000,,
1026,5,True,"06 13, 2017",A29ACU3O9IMICZ,B0014F7B98,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Ocean Fog/Blue Grey/Mango'}",SWS,Super comfortable and extremely lightweight. Great for crossfit!,Five Stars,1497312000,,
588,5,True,"11 27, 2017",A3OP70LPLALBKN,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Energy/Mtlc Silver/Black'}",Chelsea,Perfect!,Five Stars,1511740800,,
2819,5,True,"12 29, 2017",A2GBBOXDACUA6,B014IBJKNO,"{'Size:': ' 8.5 W US', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,"My wife loves these shoes. We have both been wearing sketchers and new balance for several years and recently we have both purchased Nike. There is a reason why Nike is still number 1 after all these years, you just cant beat their comfort.",My wife loves these shoes. We have both been ...,1514505600,,
1448,5,True,"03 18, 2017",A2KMWD77XBGZ8K,B009MA34NY,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Bonnie White,They are super comfortable. Loving them.,Five Stars,1489795200,,
1569,3,True,"06 21, 2016",A2QJWHL4HY9FMF,B009MA34NY,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Amazon Customer,"Super cute shoe however runs wide and big, I'm a size 10 however this size 10 is too big. I went to a sporting goods store and tried the same shoe on  turns out with this particular shoe I'm a 9.5, so order half the size u normally are.",Cute,1466467200,2.0,
1845,5,True,"01 25, 2017",A13P82MG3XFWV1,B0092UF54A,"{'Size:': ' 7 B(M) US', 'Color:': ' Grey'}",Amazon Customer,"If you wear Nike on the regular, then you should pretty much know your size. I wear only 7's in Nike, and it fit just as expected. I have many of the trail runner generations, and love them all. they're my go to sneakers for the gym use, or casual wear. I have a pair I used mostly for casual wear that have lasted about 5 years. Another pair that I used for cross fit/outdoor runs that lasted a little over a year (very vigorous daily use). All in all, these shoes are great for me. They're lightweight, and comfortable.",then you should pretty much know your size,1485302400,,
3137,3,True,"05 15, 2018",A1A8RABZPTD7HL,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Blue Tint/Green Glow/Hasta/White'}",Amazon Customer,Fit fine...did not like color in person,Three Stars,1526342400,,
2871,1,True,"08 24, 2017",A2XUQXG9J9SRTG,B014IBJKNO,"{'Size:': ' 7.5 M US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",JMH515,"I loved these shoes...that is until after about an hour of wear, the green inserts on the sole of the right show began falling off. The wear was in my home, on smooth floors. I can only assume they were defective.",I loved these shoes,1503532800,,
1625,3,True,"04 9, 2018",A1CIQ2ULKB933A,B0092UF54A,"{'Size:': ' 7 B(M) US', 'Color:': ' Wolf Grey/Black-pink Blast/White'}",Pablo Mateo,Nice,Three Stars,1523232000,,
