,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image
5000,5,True,"08 4, 2014",ALC78IZMOVRHN,B019809F9Y,{'Size:': ' 3 Ounce'},Tom Johnson,"When my local stores quit carrying this product I turned to Amazon. I've used Lectric Shave for decades. First for getting a smooth shave with an electric razor and then I discovered it worked very well if I used this on my skin before I used shave cream. Makes the shave even smoother and surprise - my razor blades last 3 or 4 times longer. I think it has a silicone oil in it that coats the steel keeping regular razor blades sharper longer. Anyway, now I have a supply and don't have to worry about burning gas as I run to several stores looking for Lectric Shave. Good product too, I do not want to use the store brands of this.","Good Product, Glad I can get it from Amazon",1407110400,,
530,5,True,"03 20, 2017",A1SY26REK8411L,B0009RF9DW,{'Size:': ' 177'},Run2Daylite,Stops man stink in its tracks.,babes dig it,1489968000,6,
3330,5,True,"06 9, 2017",AJ61AXPLR0WYY,B0012Y0ZG2,{'Size:': ' 351'},Sandra Thomas,"It's Bare Escentuals, 'nuff said!",Five Stars,1496966400,,
3378,5,True,"01 31, 2017",ATEX4XVEQYN7B,B0012Y0ZG2,{'Size:': ' 15'},BERNARD POMORSKI,gives a nice body to thin hair.,Five Stars,1485820800,,
1052,5,True,"04 19, 2015",AD1RIYOFGGS37,B000FI4S1E,,Ralph VanHoose,"gave the shower gel for a Christmas gift, she said she loved it, thanks rvv.","she said she loved it, thanks rvv",1429401600,,
2180,5,False,"09 30, 2017",A3S3R88HA0HZG3,B0010ZBORW,{'Color:': ' Moisturizing Gloves'},PT Cruiser,"These Urban Spa Moisturizing Gloves are a very effective way to moisturize your hands when they're dry and rough from gardening, household chores or dry cold weather. Simply use your favorite oil or moisturizer and then slip on these gloves. They keep the creams or oils on your hands instead of having it get all over the bedding while you sleep. In the morning, your hands feel softer and smoother, having been bathed in moisturizers all night. This can be very good for fingernails as well. If you have dry, brittle or peeling nails, the moisture will help to condition them. These gloves ensure that the hand or nail products stay on your hands or nails.

I washed these in cold water the first time, but it was difficult to get much of the oil I used removed from them. The next time I used warm water that seemed to work better, with no detrimental effects to the gloves that I could see. They feel soft and hold up well.",The most effective way to moisturize your hands,1506729600,,
4325,5,True,"12 15, 2016",A2L5BRKS3Q0J0D,B001OHV1H4,{'Size:': ' 337'},derek n.,Great,Five Stars,1481760000,,
1589,5,True,"06 21, 2016",ALWK9NN6TP252,B000URXP6E,{'Size:': ' 5'},Tim Scarbrough,"Great product. Thick, concentrated, worth the investment.",Five Stars,1466467200,,
4421,5,True,"04 4, 2016",A3RTXSWBBPBU15,B001OHV1H4,{'Size:': ' 1'},Moomoo,what can I say my favorite hair product at a great price. I had to buy it!,Five Stars,1459728000,,
5067,5,True,"08 20, 2018",A11QGZ39A7ZF0X,B01DLR9IDI,{'Design:': ' ETA-595E2D87BD'},Amzon Customer,"I have seen a dramatic reduction in the fine lines around my eyes, very happy with this cream",Good quality,1534723200,,
3002,5,True,"08 29, 2013",A22X7GUEMMORP8,B0012Y0ZG2,{'Size:': ' 205'},Kimmie,"I was skeptical about ordering this lotion because I didn't think it would smell like the actual perfume. WRONG!! It smells exactly like the Original J'Adore perfume. A bottle of J'Adore lotion is about $60.00,what a savings! This bottle of lotion is a good size too. I am very very happy with my purchase, I would give it 10 stars if I could! I am totally sold on Aura Intense. I will be ordering from this company again.",Pleasantly Surprised!,1377734400,,
2239,5,False,"05 7, 2018",A2G90R2ZU6KU5D,B0012Y0ZG2,{'Size:': ' Small'},Mike,"Got this shampoo as a solution for my wife's dandruff problem. It worked! She got rid of any dandruff signs after 3-4 uses. As long as she is happy, I am happy too!","Outstanding, no complains",1525651200,,
3328,5,True,"06 17, 2017",A3NFELIADJMJKJ,B0012Y0ZG2,{'Size:': ' 4'},Susie Chavez,This is one of the BEST shampoos for swimmers. I always got complements on my hair since I started using this product. Unavailable now.,Not Available anymore!!!,1497657600,,
1740,5,True,"10 13, 2015",A1AFK6DIZFYQ2V,B000URXP6E,{'Size:': ' 97'},jane,The BEST lavender projects are from Perelier. Love all of their products,Five Stars,1444694400,,
1043,5,True,"05 21, 2015",A2KUYYA021Y4KO,B000FI4S1E,,Wanda Daniels,Need a bigger bottle!,Smell sooo good,1432166400,,
1748,5,True,"09 19, 2015",A28XHFOYRSV7VA,B000URXP6E,{'Size:': ' 228'},Amazon Customer,Smells great..love the caddy.,Lovely,1442620800,,
3993,5,True,"08 29, 2013",ASR0RRMK6CCUT,B0012Y0ZG2,{'Size:': ' 8'},Irie,"I decided to purchase this for my husband as part of a gift because I love the ""Invigorating Tibetan"" version of this and it's every bit as gorgeous as the Tibetan shower gel but much milder and more on a light floral note whereas the Tibetan is more of a strong cologne scent. Very nice for baths before bedtime.",iColoni Strenghtening Thailandese Shower Cream with Hibiscus 500ml,1377734400,,
1136,5,True,"04 24, 2014",ASZB0F9PAQL5J,B000FI4S1E,,L. Wisen,"I really enjoy this product. They started selling it at our local store so I don't need to order it online any more. I am allergic to many products, so I was happy to find this one.",Very nice,1398297600,,
816,5,True,"07 25, 2013",A1TK8ZGWS7VJP2,B0009RF9DW,{'Size:': ' 16'},widgetbear,"Great product - kids love it and it smells good, too.  Easily rinses out of hair and leaves hair nicely manageable.",Great product,1374710400,,
3882,5,False,"07 13, 2014",A3S2X46C2GHTDT,B0012Y0ZG2,{'Size:': ' 16.8 Fl.Oz.'},Teresa F. Oliver,Every woman should use this.  It leaves your skin so soft.  You will just love it.,You will just love it.,1405209600,,
2522,5,True,"05 28, 2016",A2BTEB0X9BLH2T,B0012Y0ZG2,{'Size:': ' 22'},Dave B.,"Hi, I don't believe they are still selling this Azur brand. Sorry for the late review, but this was a great gift for my wife and she loved the fragrance. We look forward to buying something similar.",Great Fragrance!,1464393600,,
544,5,True,"12 21, 2016",A1GVT488CKU6ZB,B0009RF9DW,{'Size:': ' 243'},Ellen M Smith,"Excellent non-greasy cream for rough spots - heels, elbows especially.",Five Stars,1482278400,,
3121,5,False,"08 3, 2009",A2VABJ7S3OTH4K,B0012Y0ZG2,{'Size:': ' 263'},Robin DeLu,"I purposely went online to ebay to try to find this product; when I did, I ordered 4 (for now and hope to find more later when I run out).  It has this warm, sexy scent to it - just like the name says, ""Amber Romance"" and the scrub is a perfect all-over body scrub - not too oily so you don't slip and kill yourself in the shower and doesn't have to be premixed like other scrubs.",Thrilled to find this discontinued product on ebay,1249257600,,
4223,4,True,"04 19, 2018",AV19Z8ZCIQM4G,B001OHV1H4,{'Size:': ' Shampoo'},Amazon Customer,Good but kind of drying,Four Stars,1524096000,,
1688,5,True,"01 29, 2016",A1F8L7H54H5WFZ,B000URXP6E,{'Size:': ' 5 oz.'},FrankieTwoSocks,"My ""go to"" shampoo for my blonde foiled hair. The only other product I'll use aside from Pureology.  Warning to new users, don't leave in too long or it will blue your hair and wait one week before using on newly highlighted hair.","My ""go to"" shampoo for my blonde foiled hair. ...",1454025600,,
4804,5,False,"02 18, 2015",A2503LT8PZIHAD,B00NT0AR7E,{'Size:': ' Original'},Trouble,"I have really been crazy out the OZ products and I have been happy to get rid of any vestiges of other products.  Out with the Clinique, even out with the blue bottles, it must all go.  Now here is another product that is better than any of the Clinique products I depended on and at a fraction of the cost.

This is a retinol serum.  I use it on my clean skin before I put moisturizer on in the morning and at night.  .  I think that it multiplies the effect of a moisturizer by making it easier to absorb.  After six weeks of using this, my skin has a better texture and feels softer.  I don't see the finer lines on my skin.

I have always been careful to use quality products on my face for the past thirty years and this is one of the best lines of products.  These are products that are the same quality, but at a much lower price.  It's just amazing.

This product was provided for review.",Another Quality OZ product,1424217600,,
1476,5,True,"01 16, 2017",ASWLL1VJA7WOG,B000URXP6E,{'Size:': ' 49'},Samuel Sneed,Great product... just what I wanted.  Works great and very stylish.,Five Stars,1484524800,,
4656,5,True,"08 29, 2013",A9SA7CY8HA291,B001OHV1H4,{'Size:': ' 402'},Anita Dusek,"As always Bare Minerals never disappoints and the color is gorgeous and goes with everything, it is a must buy.",LOVE IT,1377734400,,
508,5,True,"12 17, 2017",A14SJT4M0BP298,B0009RF9DW,{'Size:': ' 106'},Ramon Rodriguez,Great product for relaxing!,Five Stars,1513468800,22,
1875,5,True,"01 31, 2015",A3FLYMWRPCK731,B000URXP6E,{'Size:': ' 112'},Kindle Customer,I got a bottle for my birthday. I love the relaxing scent so much that I went on Amazon and ordered 8 more bottles!,Spendy - but worth every penny!,1422662400,,
465,4,True,"06 17, 2013",A132O42MLTHYSX,B00006L9LC,{'Size:': ' 29'},Janet Martin,"I would give it 5 stars but it is way over priced! My hair is looking better and seems to be healthier but I am using the Reflection Chroma Thermique also so who knows which one is working or if it is the combination..I won't pay that price again, if it were cheaper I would keep using it but I am not going to keep using it at that price..Now that my hair is in better shape I think it will be okay, I had damaged it using bleach..",My hair seems to be healthier,1371427200,,
0,5,True,"09 1, 2016",A3CIUOJXQ5VDQ2,B0000530HU,"{'Size:': ' 7.0 oz', 'Flavor:': ' Classic Ice Blue'}",Shelly F,As advertised. Reasonably priced,Five Stars,1472688000,,
4358,5,True,"08 30, 2016",A2F7429CLFVV3T,B001OHV1H4,{'Size:': ' 200ml/6.7oz'},Charlene D. Barker,Leaves your hair full of volume and smells great,Five Stars,1472515200,,
3806,5,True,"12 29, 2014",A26GEEGKDA0D58,B0012Y0ZG2,{'Size:': ' 8'},Miss Red,I wish I could find more products with this particular fragrance. I drives me nuts. Oh and it makes my skin silky soft. WIsh the scent lasted longer on my skin. I really love it.,I love this shower cream beyond reason,1419811200,,
4138,3,False,"07 14, 2008",A3F3B6HY9RJI04,B0017TZD7S,,James Duckett,"I gave this ""tool"" an average rating.  It does do what it promises but it falls short on innovation.  The soft mesh are a dime a dozen at any wal-mart and the rough side does the exact job a hand towel can do.  Putting them together... good marketing, not a great idea.  You can get the mesh and a hand towel for a fraction of what this sells for.

The biggest problem with putting them together is that when one side wears out you must replace them both.  A hand towel lasts forever and you don't need to replace it when the mesh wears down, unless you own this product.

So, I'm using my last one.  I see no reason to get more of these.  Just pick up your own and save the cash.","There is better, and cheaper, out there.",1215993600,,
2245,5,False,"05 5, 2018",AKFUG2XFPPWWM,B0012Y0ZG2,{'Size:': ' Small'},Donovan,10 stars right here. This product helped me with my itchy skin and my sister's greasy hair complain.,Five Stars,1525478400,,
4633,5,True,"12 30, 2013",A2WEFN5GAH3CUE,B001OHV1H4,{'Size:': ' 32'},carmen zook,"Love this shampoo, can't get enough of it! Leaves hair super soft, shiny and manageable. A little expensive to buy but well worth the investment!! Nothing else compares!",Coretex repair formula shampoo,1388361600,,
3478,5,True,"07 16, 2016",A2POJYG128B2EX,B0012Y0ZG2,{'Size:': ' 177ml/6oz'},WeeklyBuyer,Love the fresh scent,Five Stars,1468627200,,
3949,5,True,"12 20, 2013",AZJMUP77WBQZQ,B0012Y0ZG2,{'Size:': ' 329'},S. Foote,THIS WAS A GIFT PURCHASED LAST YEAR FOR MY DAUGHTER WHO ABSOLUTELY LOVES CURVE FOR WOMEN AND WHO COULD PASS UP THE PRICE I PAID!!,GIFT,1387497600,,
4329,5,True,"12 9, 2016",A2X7VCBZQROXVM,B001OHV1H4,{'Size:': ' 6'},Amazon Customer,I love this product. Really makes my hair moisturized and silky,Five Stars,1481241600,,
1099,5,True,"10 4, 2014",A1A6EANMBA02NW,B000FI4S1E,,elaine lester,I loved it.,Five Stars,1412380800,,
1423,5,True,"05 16, 2017",A3VUYRFM95CGJR,B000URXP6E,{'Size:': ' 160'},Valentina V.,Thank you.,Five Stars,1494892800,,
3562,5,False,"03 15, 2016",A1ZB4T8L0SPYV8,B0012Y0ZG2,{'Size:': ' 114'},Bonnie Smith,Intoxicatingly wonderful!!!!!,Five Stars,1458000000,,
