,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,style,vote,image,review_clean
64,2237951,4,True,"09 1, 2016",A2ABR3H1T9XKBR,B014ASCMFI,michael pollard,just what I was looking for.,Four Stars,1472688000,,,,look
65,638338,5,True,"01 8, 2017",A3IED5T5SIAGDQ,B001ASHA54,Menoc,"I like the ski bag. It fits the skis well and seems to be high quality. The boot bag on the other hand is a little too small. I got the boots to work by offsetting them. (one facing one way, the other facing the other way) I will use this bag for as long as I can stand the boot bag. I really wanted the two to match but may have to buy another larger boot bag that fits both boots.  1/29/17, Edit: OK I got the boot bag. (my fault) If you place the boots in the bag with the buckles facing to the outside then they fit perfectly. So, 5 stars.",I like the ski bag-The boot bag on the other hand is a little too small,1483833600,{'Color:': ' Silver/Blk'},2.0,,edit high large face seem offset perfectly outside hand use ski fit work want way two ski like long get ok boot fit little star really bag buy well one match another boot buckle quality may fault place small stand
66,21577,5,True,"09 4, 2010",A3TXQIOHXRCDFC,B0001NX9R2,Riyad Kalla,"I bought this ball for some shoulder therapy and it has an awesome, dense, rubbery feel to it. I don't play Lacrosse, so I don't know if that is how they are support to feel... but if they are, then... this one is great :)","It is a Heavy, Rubber, Ball",1283558400,{'Color:': ' Ball'},27.0,,know bought dense great rubbery therapy feel awesome ball shoulder one play lacrosse support
67,684252,4,True,"01 4, 2015",A2XQW1EBZGQBAL,B001E4XL3E,Brianne M. Margolin,"These mats work fairly well for a play area used by my 8 month old baby.  We placed them on hardwood floors to provide a cushioned surface for him to play and learn to crawl.  I find the mats superior to a carpet rug because the provide extra cushion and can be easily wiped up.  I would rate this 5 stars if the rim piece around the border stayed on better.  My son easily rips them off and chews on them.  This means I'm constantly putting the edge piece back on.  I noticed in reviews that people purchased these for fitness use.  These mats are not designed for that purpose and would not function well for fitness use.  They are not designed for significant weight, are slippery, and don't stay together all that well.  Mats designed for fitness use are typically made of rubber (some with urethane agent to reduce rubber smell), and are designed to fit together tightly, not slip, and absorb weight.  Expect to pay around $3/sf, it's worth it.","Good play mats for baby, not for gym use",1420329600,{'Color:': ' Green'},,,rim agent month stay baby slippery find use work rubber floor extra surface hardwood smell pay edge significant cushion fitness function mat area expect wipe mean superior well place fairly stars slip rate play crawl back make cushion urethane use worth together reduce fit weight learn tightly purchase would carpet provide easily typically purpose put design review constantly piece i'm around absorb old son rug stay people well border notice chew rip
68,1643401,1,True,"08 2, 2017",ADZ0VI7DM0HZV,B00F3SJRZ8,Helen Laureen Neilson,Worked great for about 4 trips and then the drag stopped working.  No matter how tight it was tightened it would not adjust and simply let line out with little to no tension.  This happened at the start of a 8 hours float fishing trip.  Until the issue is resolved I cannot recommend this product even at this price.,Broken after 4 fishing trips.,1501632000,{'Style Name:': ' Summer 3000'},2.0,,tight fish let drag happen worked great trip price cannot work tension would line tighten hour recommend little trip adjust simply resolved product issue float stop even start matter
69,1545322,3,True,"04 27, 2017",AL589EGHKJ96,B00CJ7HX5W,W. B.,ok,ok,1493251200,"{'Size:': ' Medium', 'Color:': ' black/White'}",,,ok
70,986766,4,True,"04 4, 2017",A61UGGF1PJF3N,B003Z45XVE,Christina Briggs,good,Four Stars,1491264000,{'Style:': ' #10 CAN'},,,good
71,2612900,4,True,"12 17, 2016",A1VQGXS559W5I6,B004WSLTLA,BARK TWAIN,it will do the trick,pneumatic passion,1481932800,{'Color:': ' Black'},,,trick
72,2229170,5,True,"02 9, 2016",A3QTUIROE0LQE7,B013XADM6W,WatchUr6,"Trijicon did an awesome job with the MRO. Great field of view, and dot is sharp. Slight blue tint looking through the glass, but negligible. Easy of control. Love this optic.",Home Run,1454976000,{'Style Name:': ' Mro With No Mount'},,,slight negligible view great field awesome tint optic dot mro blue control love look trijicon glass job easy sharp
73,1096495,1,True,"03 14, 2015",ACIO4JEXW72R9,B004VBDYGG,W. Shaun Underwood,crapy quality,One Star,1426291200,"{'Size:': ' Medium', 'Color:': ' Orange', 'Team Name:': ' Cincinnati Bengals'}",,,quality crapy
74,2089257,4,False,"08 25, 2016",A1TPWGBNIYJ76F,B00ULAFQ8A,Phoenix,"This is a quality bag but just be advised when they say junior they really mean junior, as in junior little league. It works great for my youngest daughter's t-ball equipment but if you're buying this for an older child or a teen it's going to be much too small. If you are buying this for a young child then it's a great bag with nice compartments and plenty of room for your little one's gear.",They Really Do Mean Junior,1472083200,{'Color:': ' Black'},,,junior nice go one's young child much buying great gear league small equipment teen mean t-ball daughter's little really bag compartment say room quality work old young plenty advise
75,2446045,4,False,"08 2, 2016",A1TDU10G8KLMEG,B01F1JCJI0,Ashley Blackwell,"The Hikemax Military Survival Folding Shovel Multitool has two saw blades, one on the spade and the other in the handle. It also has a knife on the opposite side of the spade.  On the end of the handle is a compass. The shovel is fold-able and can easily fit into a backpack. The foam on the handle has good grip but doesnt seem to be made of the highest quality.  The overall construction is solid but it would be interesting to see how it would hold up over time. *I received this product free for my honest unbiased review, all reviews are based on my honest opinion and are 100% honest after testing the product*",Everything but a light,1470096000,{'Color:': ' C'},,"['https://images-na.ssl-images-amazon.com/images/I/71XzzG2mjNL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/713S6dwXZaL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71uIDI7ceUL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/61cz0C06k4L._SY88.jpg']",hikemax opinion multitool free good spade side fold-able compass fit solid construction review shovel knife saw blade doesnt overall two time test seem military handle interest backpack end would opposite one folding also base foam product quality honest unbiased see make grip receive hold survival easily review high
76,1791578,5,False,"04 13, 2015",A2CMTRJ3VLZP1R,B00JAE11Z0,Lewis E. Thomas,"GREAT PRODUCT! LOVE IT! HIGHLY RECOMMEND! Note:  The latching lever sticks out away from the sight body with an offset in it. It could easily get snagged on something and unlatch itself from the rail. You could lose the whole sight in the woods. I took a small 6 in black nylon pull tie and ran it around the latch handle and thru a hole just behind it in the sight body. Puller it tight and cut it off with toenail clippers. NO WAY IT CAN UNLATCH AND FALL OFF NOW! A Sightmark Rep told me that the manufacturer is going to address the issue about the latching lever possibly getting snagged and releasing. I told her they should remove the offset in the latch handle. This would keep the handle close to the sight body and prevent snagging issues. I also suggested that they add a few lower brightness settings to the sight. My M Spec on the lowest setting was too bright at dusk dark hours of the day. Remember, Excessive btightness levels when you do not need them eats away battery life faster!  TIP: PANASONIC MAKES CR2 BATTERIES WITH 3000 mAh rating. The higher the mAh rating the longer the run time! Seach Google for CR2 3000mAh battery. Most average CR2 batteries are only 700-800 mAh range.",GREAT PRODUCT!  See my tips about this sight!,1428883200,,12.0,,fall clippers away black excessive prevent bright longer way panasonic release recommend hour wood could thru add average need nylon product suggest battery btightness tight get dark spec latch rail something tip great possibly manufacturer range handle low faster love issue whole cut pull mah go hole set take snag high tie remember seach google latch highly time would sightmark stick issue level also close easily remove day brightness eats lever rating rep offset sight around ran puller address life run battery behind body make setting get tell note toenail dusk lose unlatch keep low small snag
77,2395166,5,True,"05 11, 2016",ASZXJJ2XXE7XF,B01C7YACQ8,cwink1,High quality instrument,Five Stars,1462924800,"{'Size:': ' Trad 5/16""'}",,,quality instrument high
78,832064,1,True,"10 12, 2014",A3SLR1X1IU4KB3,B0027I5DLO,Bill Shea,"When I received this, the package it came in was crushed and halfway open, it looked like an 8 year old tried to pack it. I then tried it on to see if it fit me, and the cheap rubber ring immediately broke. The blade also jiggled around in the handle, I bet if I gave it a good tug it would come right out. I went to the beach and before I even got into the water I lightly bumped a rock and the whole thing came apart! I am never buying a product from this company nor recommending it to anyone again.",Horrible. DO NOT BUY!!,1413072000,,,,pack recommend company good thing lightly anyone tug never buy fit bump crush rock blade around rubber cheap old like come immediately go try jiggled bet beach handle look get halfway ring would break year also come product package open see even water receive right apart whole give
