,Unnamed: 0,overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image,review_clean
72,633760,5,True,"05 7, 2015",A37JFYY89VKUTY,B00A7K396K,Chiprj,"I used to regularly order a Kona blend coffee and use a reusable filter in my Keurig but once I found this product, I've switched to it and have it on subscription.  This coffee smells great and has a very bold flavor.",This coffee smells great and has a very bold flavor,1430956800,,"{'Size:': ' 24 Count', 'Flavor:': ' Kona Blend'}",,bold flavor use great use i've switch keurig order subscription find kona reusable regularly smell blend product filter coffee
73,438261,3,True,"07 24, 2013",A2MUGFV2TDQ47K,B003ZRZN7K,Lynrie,I couldn't taste the berries or the kiwi flavors because of the artificial sweetener I'm overly sensitive to. It wasn't enough to trigger the usual headaches but I could taste it. Other indulgers were OK with it without complaint. It WAS on our Subscribe & Save list as requested by them. The first time we got this it was EIGHT BUCKS. The next shipment jumped to TWENTY BUCKS and I QUICKLY yanked it off our list!,Not My Favorite Hawaiian Punch Flavor,1374624000,,"{'Size:': ' 128 Ounce Bottles', 'Flavor:': ' Green Berry Rush'}",,twenty request enough quickly berry taste buck list first i'm headache sensitive shipment time without eight yanked flavor ok trigger complaint indulgers get sweetener jump could artificial kiwi overly save usual subscribe next
74,866614,5,True,"05 11, 2016",A2RUQOHBT1X3X6,B00NG6PWPS,Karen,Excellent,Five Stars,1462924800,,{'Flavor:': ' Flavored Coffee Lovers'},,excellent
75,868263,5,True,"11 3, 2014",AF9ZRI1Y0YS5R,B00NMJ05W4,soda pop,Soo good thank you for not having artificial sweeteners etc.!!,Five Stars,1414972800,,,,etc artificial sweetener good thank soo
76,639877,5,True,"09 5, 2013",A2C9XE9I8RSKNX,B00AKOGPXC,JillinoisRN,These taste like lemon bars that my mom used to make.  There's even a 'crust' (shortbread) flavor mixed with the lemony tartness. Very good.,Nice lemon bar taste,1378339200,,,,mixed good make flavor use taste bar tartness like mom crust there's shortbread lemony lemon even
77,815010,5,False,"07 23, 2014",AUU1U43QU9I22,B00J2AX9DE,the college student,"These cookies are delicious ! I went to costco and purchased these for half the price, and they taste crispy, just like ones from the oven. I recommend for anyone who loves chocolate chip cookies and wants a delicious snack. The only problem is that I have trouble eating just one!!!too delicious",Just like fresh baked from the oven!,1406073600,,,,want delicious snack anyone chip problem taste trouble chocolate price costco like eat go love purchase cooky recommend one!!!too half one oven crispy
78,524,5,True,"10 23, 2017",A2NXRHXLARX1A4,B00008RCN8,Wayne,I would not survive without this gum.  It satisfies my sweet tooth while keeping me from eating stuff I don't need.  I really enjoy this gum.,Excellent Flavor,1508716800,,,,sweet gum stuff enjoy eat without satisfies would really keep need tooth survive
79,783274,5,True,"10 2, 2014",A3P8G7NWCFJ1FI,B00H69FTBI,Marina,"I eat these regularly. They are delicious, healthy, and a good price. There isn't much more to say.",and a good price. There isn't much more to say,1412208000,,{'Size:': ' 1 Bag of 5 Lb'},,say much eat delicious price good regularly healthy
80,1142648,4,True,"05 6, 2018",A1V1EP514B5H7Y,B01FSKNTHC,asiana,I always like trying new products from names I trust and enjoyed this crustless quiche.  The only drawback for me was that I was still hungry AFTER finishing my breakfast.,Tasty but not filling,1525564800,,,,try product names enjoy trust like breakfast hungry drawback quiche always crustless new still finish
81,574347,5,True,"12 24, 2013",A3HDHOV1Z2QFMS,B006ZQWKWE,Richard H. Garretson,"Great value for these.  I eat a lot of salads and the cost of adding almonds to most of my salads was pretty expensive, but with these large bags of sliced almonds, I can afford to add them by the 1/2 cup full at a time.  Excellent source of non-animal protein also.",Great value,1387843200,,,,non-animal almond afford bag add large great full time source excellent value eat salad slice cup protein add also lot expensive cost pretty
82,949121,5,True,"11 6, 2015",A3IW229JSFW707,B010EHOEPA,EAL,This tea is excellent.  Most of the chai I've bought is lacking in depth and flavor.  This has a good body an the spicy taste chai should have. Will definitely buy again and explore other teas available from this company.,Best Chai I've Had,1446768000,,"{'Size:': ' 20 Tea Bag Sachets', 'Flavor:': ' Organic Masala Chai'}",,company good buy tea explore flavor definitely lack taste i've chai excellent body spicy teas buy available depth
83,300344,5,True,"08 8, 2013",AEY8A9VS22BV4,B001E50UBE,Charles Johnston,As a single senior guy these are a marvel. I have tried 6 or more from Hormel and love them all.,These Compleat meals are a delicious marvel.,1375920000,,,,single marvel try senior hormel love guy
84,364885,4,True,"04 23, 2016",A58MQKN0HXSJJ,B001VNGNLU,Vika C.,flavorful tea,Four Stars,1461369600,,"{'Flavor:': ' Chamomile Flowers, German'}",,tea flavorful
85,823870,5,True,"07 6, 2016",A1ABM6R10NX6J4,B00JVSSHX4,Capestan family,Best chocolate ever. Love to cook with it or even eat it as it is delicious and quite healthy,Best chocolate ever,1467763200,,,,ever love quite cook chocolate eat delicious best even healthy
86,1105077,4,True,"03 13, 2016",AW3A8DOV99HZV,B00F3BRHUW,Debbie,"Works great, taste good, don't over cook then not so good",Four Stars,1457827200,,,,taste great cook work good
87,1037153,5,True,"02 11, 2018",A4JLZJXD9EWKL,B000SAUVC4,worksmarter,1,Five Stars,1518307200,,,,
88,458938,3,True,"08 19, 2013",A2DIJF6Y87M7MQ,B004BR88XE,donald smith,"i am used to sage that smells like it is thanksgiving.this is very mild,it is okay but why should i really complain it was really on sale and cost pennies.",not strong flavour,1376870400,,"{'Size:': ' 0.2500-ounces (Pack of 6)', 'Flavor:': ' Sage Rubbed'}",,"penny use mild,it sage like okay sale really smell thanksgiving.this complain cost"
89,1110535,5,True,"02 27, 2016",A3APL6QSBC36OL,B00HKL2EK6,Amazon Customer,Highly recommend. Great item.,Five Stars,1456531200,,,,item highly recommend great
90,995355,5,False,"07 25, 2016",A2OJSNFRZI9R1O,B01C7SGOWU,Stacey,Thrive Culinary Algae Oil has one very important point - you can cook at a much higher temperature! Olive oil has been looked upon as a healthy oil but cooking needs to be done at a lower temperature. This is a healthy great cooking oil. You won't be disappointed.,This is a healthy great cooking oil,1469404800,,"{'Size:': ' 16.9 Ounce', 'Style:': ' Launch'}",,point important much great need disappointed cook oil high cooking thrive olive look upon one algae do low temperature culinary healthy
91,1087976,3,True,"01 20, 2018",AU0H8HT3YWFS4,B009D3K65Y,Amazon Customer,Coffee beans should've been roasted a little more,Three Stars,1516406400,,,,bean roast little coffee
92,647168,5,True,"11 18, 2017",A1LHD2R33TQ28B,B00AYGEFAG,Shan,Absolutely awesome flavor,Awesome,1510963200,,"{'Size:': ' 7.5 oz.', 'Flavor:': ' Buttered Popcorn'}",,flavor absolutely awesome
93,974852,3,False,"01 3, 2018",A2NPF1LZ1S57JV,B0179XFQ5E,Sean Paradis,"If you are looking to add protein to your diet, this is a good option. Simply add water to these, and they are ready for the pan. They are low in sugar, and GMO free. To lower sugar levels and add more protein, I normally top these with peanut butter instead of syrup. These are slightly sweet, but on their own have little flavor, and have a slightly weird aftertaste from the whey protein. The peanut butter makes it less noticeable. For adding protein to your diet, I would recommend these.",Great way to add protein to your breakfast,1514937600,,"{'Size:': ' Pack of 6', 'Flavor:': ' Protein'}",,normally option low sweet weird free good pan gmo flavor add slightly ready whey butter instead less would recommend little syrup make top level simply add sugar noticeable look low peanut water aftertaste diet protein
94,103900,5,True,"05 24, 2016",A23HT2OT34WH7,B000GW0U9I,k1,"Pretty good!!!!  if you're looking for a quick snack, these are great!!!! A+++++",Five Stars,1464048000,,"{'Size:': ' 1.25 Ounce (Pack of 10)', 'Flavor:': ' Hickory Smokehouse'}",,great snack look good quick pretty
95,369282,5,True,"10 17, 2016",A309M490PA3J0U,B0023V2EWG,Joshua C.,"I usually buy the popular supermarket Liquid Smoke that comes in a 4 or 5 oz bottle for 5$. This blows that stuff out of the water in flavor and price! Only need a tablespoon in the rice cooker, three in a meat marinade and it does the job so well I absolutely need to find more uses because at this price point and this kind of quality that explodes our taste buds its going in everything now!",Supercalifragilisticexpialidocious,1476662400,2.0,,,popular point explodes blow marinade oz smoke kind go flavor bud taste find come price stuff rice supermarket cooker everything buy well need bottle usually three tablespoon quality use water meat job absolutely liquid
96,352739,5,False,"07 7, 2017",A2JR2I13ZOWC77,B001PEWJWC,Health Maven,I love chickpeas and cook the in a pressure cooker.  I thought chickpeas were all alike until I tasted these  They are so delicious!  Sweet and nutty.  i just love them on salad and in humus.  Terrific!,yummy,1499385600,,{'Size:': ' 3 LBS in Re-useable Cotton Bag'},,sweet delicious chickpea humus salad think cook terrific cooker alike pressure love taste nutty
97,83195,5,True,"05 29, 2015",A6OQUL6HGO1Q1,B000F4DKAI,Brian Richter,yummy tea and so easy to make.  worth every dollar.,Five Stars,1432857600,,,,worth dollar every yummy tea make easy
98,803612,4,True,"08 16, 2016",A3EY49OHSNQRE1,B00IAE8ZQY,Sandra Lyman,good,Four Stars,1471305600,,,,good
99,98310,5,False,"08 2, 2017",A1WPCXB9ZZLQBO,B000G7TBUW,Marsha,My sister love them for her birthday,Five Stars,1501632000,,"{'Size:': ' 40oz', 'Flavor:': ' Mini Pretzels Canister'}",,birthday love sister
100,516937,5,True,"07 4, 2016",A190YH34MB0G0I,B005CN44XY,Luckypnut,Love these.  Not too sweet and don't stick to your teeth.  Great when you need something to get rid of that sweet craving.,Good fruity snack,1467590400,,,,get sweet something great teeth stick rid crave need love
101,843418,5,True,"02 18, 2018",A2PAPBZMYSMQUN,B00L2BZCYA,Amazon Customer,"The best for gluten/sugar free diet.  Made as brownies and had to restrain myself from eating the whole pan!! Yeah, that good!",Wanted to eat the whole pan!,1518912000,,,,free good pan brownie yeah best gluten/sugar eat restrain make diet whole
102,119723,5,True,"02 14, 2017",A2BIEJMWUDK5WJ,B000ILK9PM,Michael K. Nagel,Great Product and Great Service.,Five Stars,1487030400,,{'Size:': ' 8.5 Ounce (Pack of 2)'},,product great service
103,73801,3,False,"03 30, 2016",A14MSTXUI8DOPI,B000EPSEQS,Peter Hanna,"I couldn't wait to try this stuff because of all the 5 star reviews. I received this jam last week. It shipped from out of the country so it took quite a few weeks to receive it but I was in no hurry. The jam itself is so sweet the sugar overpowers all other flavor. I read the label and it has 60g of sugars per serving. The jam I normally buy, Braswells Select, which has rave reviews has 10g of sugars per serving and I consider it to be quite sweet. I went to the grocery store this morning and starting looking at the labels on every jam and jelly brand I could find. The most sugars I found per serving was 12g and that was a Smuckers item. I don't really think this Scarlet Strawberry Conserve needed 6 times the amount of sugar. Sugar works as a flavor enhancer only to a certain point, after which, it just overpowers everything.",The jam itself is so sweet the sugar overpowers all other flavor,1459296000,,,,week find amount quite star country jam scarlet conserve could week receive try ship think time last normally grocery wait flavor jelly hurry go read find brand serve really need morning overpowers point sweet consider take sugar stuff certain smuckers item everything buy rave work receive strawberry per braswells enhancer select review label sugar label every start look store
104,227637,5,True,"04 21, 2015",AVJV35095JH71,B0017WG1J4,Lucy S.,"Very good, I use it all the time, planning to order another one soon.",Very good,1429574400,,,,time one order use another soon good planning
